id,text,label
1520835975718621185,RT @kazweida: This hurts my heart. Kids growing up today have enough burdens without the weight of this hate from Christian conservatives.…,1
1520835975995289600,"@mishaisis @_llebrun How is your comment NOT sexist? It’s hilarious you are so disturbed by people who want freedom, respect and rights for all. Including LGBTQ+, Women, Indigenous, and underprivileged.",1
1520835976616161287,"RT @WFKARS: Okay, one last and final thing (unless I think of something else): I do not believe for one second that a single, solitary pers…",1
1520835976980881408,RT @WFKARS: Do not make jokes about Madison Cawthorn being gay. Do not make jokes about Lindsey Graham being gay. Justifiably detesting som…,1
1520835980755881988,@mikemusselwhite @Mattyisgoingto1 I returned the favor. Seems little Matty is a gay bashing homophobe. Harassment due to sexual identity is a TOS violation.,1
1520836091930152961,"Labour protects transphobic and homophobic MPs, stifles calls for lgbt+ liberation, and exists generally as a way to co-opt and dilute the progressive potential of liberation for all the marginalised",0
1520836099802681344,"@EricMGarcia Even if people are weirded out by the transgender phenomenon, stuff like this isn't going to get them there faster. Many of these societal things are going to take a long time. I'm pretty sure most people have no clue that some trans people can have kids.",1
1520836106220093440,"@HussainVirus @yatinjpatel @PadmaLakshmi your people are so weak you can't even comprehend or accept LGBTQ. Go and fight for these minorities in your country, and see what happens to you. https://t.co/qMaspUDyvy",1
1520836114973487104,lrt was me i dont even remember when i realized i could be gay i just was a huge ally who felt pure joy meeting gay people and interacting with them until i was like. ah,1
1520836115737214976,"@GarthGodsman @naveenjrazik @samanthamaiden @SBSNews Quoting one article trying to justify your transphobia.  What is wrong with you.  Your profile says you're gay, how can you turn your back on a part of your own community and spread hatred based on 1 article?",0
1520836123093778434,@proconmedia @ChellBelle39 @GovRonDeSantis And if you don’t trust libsoftiktoc find the exact source and watch it. Some of this stuff is outrageous. Drag queen events at school. Flag stickers on book to decide they are lgbtq friendly it goes on and on and it’s not for these teaches to be doing without parental consent.,0
1520836136771457025,"@ImWatson91 I've felt this way for quite some time now since the issue trans people face is not the same we do for sexual orientation. 
I feel it is in no small part due to Progressive activists who have this ""us vs them"" mentality. ""Them"" being anyone who doesn't view the LGBT as a monolith",1
1520836150906216449,"@RepStefanik Thank you for joining liberals/Democrats in our opposition of Florida's ""don't say gay"" law, and GOP book burning/bans.

Your courageous support against your own part y in the name of free speech is appreciated.",1
1520836188982038528,"@tychu9 @FoxNews Rachel Levine and his kind in my opinion is nothing but a perverted old man that would like nothing more than to pervert and persuade young children to his sickness. Let’s call it what it is, perversion! Just like story time with transgender’s with children. Persuasive Perversion",0
1520836194929725444,"@CawthornforNC ""Dude, it's okay to come out! We are only humans. We ain't perfect! Gay people are humans too. Love is love my son! Now, come out of the closet before you starve yourself""

The 46: 5:1:2022",1
1520836207575404545,LGBTQ+ US  isn’t as free as they sold to us in Africa. They really have a lot of work to do.,1
1520836229872472065,"@thequeenbaldnya proof that new ninjag sucks! 
they introduced gay people in the show I'm no longer watching 😡😡😡",0
1520836234251223043,More than a dozen states have introduced legislation attacking the LGBTQ+ community. Sign the petition now to demand that state legislators stop the attacks and their use of dangerous and harmful rhetoric! Sign the petition: https://t.co/Dx9VEQc0VJ via @PeopleFor,1
1520836282489917444,RT @fountainpenz: remember the scene when Nick was trying to find a LGBTQ movie to watch with his mother so it would be easier to come out…,1
1520836284264108038,"in some circles the only options for lesbians are pretending to be attracted to males and their genitals, or being called a vagina fetishist who can't be a lesbian because you don't love ""all women"" (ie. male 'women').",1
1520836284364857345,"RT @AnneComics: Just for the record with how cool DC’s done with Pride stuff, we now officially have members of the LGBTQ community in ever…",1
1520836332838428672,"people be like ""this book changed my life"" and it's about some white man discovering southeast asian philosophy and shit 

and I be like ""this book changed my life"" and it's about gay boy with mental illnesses who has the best boyfriend ever",1
1520836344565706752,"@JoeAli_ I have been pushed back into the closet as I was called a 'bigot' for saying I wasn't interested in dating anyone male. 
I am not here to validate heterosexual males. 
An important discussion to have in lesbian visibility week.",1
1520836359635750919,The other day I was once again telling my therapist how I want a girlfriend and he was like hmmm you're really serious about this aren't you? like sir you know what a bisexual is right?,1
1520836363913859072,RT @elixaebth: u call a white person out on their shit and suddenly they’re gay grew up poor and have adhd,0
1520836367089033221,@vmevcm Io sono gay,0
1520836367223345156,@WhatIsAWomanBot @dantethepuppy1 https://t.co/4YIDWP3F3A link to a Swedish study mentioned in the above source about (Sweden is an accepting country for transgender people) a long term follow-up of transgender reassignment participants.,1
1520836369169502208,"RT @WSOnlineNews: Trans teacher says kids should be taught eggs come from ovaries rather than from women
https://t.co/7VZmbINxBv #transgend…",1
1520836371379892227,RT @bambooney: Gay people be like wow I can't wait to get home from work and be intimate with my same sex partner lol,0
1520836380955488256,"RT @otbisbrave: My mom told me I talk about Louis as if I was straight. No mother, I like him in a gay way. The people who get it get it, a…",1
1520836384348549120,"RT @Amine_babro: We want LGBTQ+ rights in Afghanistan 🇦🇫.
We have to legalize homosexuality in Afghanistan.
Most of these Afghans hide thei…",1
1520836418238820353,RT @tumcial_91: As a supporter of lgbtq+ community I've also had this question in my head. Like I've felt that this is the closest we had s…,1
1520836420331618304,@itsdesserts @keebygone @zook_lindsay @AngryBlackLady @AOC If you actually knew what you were talking about then you’d know the scientific community stopped trying to prove that people are/aren’t born gay for a while as it doesn’t help anyone and the current literature states that it’s partially biological and partially environmental,1
1520836433036165122,"need to stop befriending bitches whose favorite color is red, y’all are gay and mentally ill",0
1520836434873274368,@KiwamiCube Every polish person I know is very gay and a lot of fun,1
1520836435355467776,"@valikvalid bad faith identities are identities made to cause harm or mock gays/the lgbtq+ community!

example : dreamsexual",0
1520836438228578304,"ya girl gay as shit, put her on her knees to pray, and she prayin' for this pussy so imma make her day",0
1520836441525215232,"Today's makeup lookS.

Got to work with some amazing drag queens and meet their beautiful drag children.

I feel like a bisexual dream come true 😅 https://t.co/93Ydx75FsC",1
1520836451969159168,@YourGameTVlol those percings make you look gay,0
1520836453953118209,@angrybklynmom And how they can be guided to change who they are. Also the academy of pediatricians released a guide on how kids can change their private parts. I will bet in nyc will teach that to small little kids. Most parents don't know and the ones that know love their kids to learn lgbt,0
1520836458457841664,"@rugbyloon2005 Sorry, not interested in any transgender tosh @BBC are foisting upon us.",0
1520836469388156928,RT @ihrtneIIie: the lgbtq+ urge to come out in the car,1
1520836470059286531,"@FeistyPK2 I don’t care if he is gay, but I think he is stupid.",1
1520836470839386114,@skinfade15 @husker2727 @Pretty_Lady55 @NyxXeres @CHIZMAGA Discussing sex and sexual matters with 5 to 8 year olds is not an LGBTQ right.,0
1520836471183314947,RT @autogynefiles: (looking at my gay son) the fruit of my labor,0
1520836473775439875,@KarlynBrainStem Karlyn’s lackeys aren’t going to be convinced by logic and evidence. If you want to win them over you must speak to them in terms their primitive minds can comprehend (which usually requires getting ahold of a gay man and a deck of tarot cards).,0
1520836480968626177,@theblaze Do LGBTQ people ever take less money to join Twitter? Corporates are bending over backwards to hire these people.,1
1520876263069601794,@CatladyBG @Mooncalf_Roxie @PetalsArc @Lucinda_Fire @jakki__CO This kind of attitude will get gay and trans people killed but you don't care,1
1520876277070278657,"@HHS_ASH Richard, the LGBTQ suicide rate has less to do with bullying and more to do with the fact that they were mentally ill in the first place. You can pretend their behavior is normal if you wish, but sane people know better.",1
1520876293423833089,"@DarthGalavan @diva_ex_machina @Docstockk So, suicide rates are higher because we talk about these groups more and some oppose their framing of reality, vs. when we didn't talk about them at all? I disagree. I also don't see the Kathleens out there bashing bi girls and lesbians. It has never been more accepted to be gay.",1
1520876303427063809,"@sexyapplemilk @buddiesqueen I mean, obviously YES. And they're co-parenting Denny together cuz that's just what super supportive Girl Besties do! Men don't tho. It's not manly. Seems gay.",0
1520876305377546242,@ManicPixJeepGrl @Harukawai3 @jumpdrive4 @_Torrb @jordantyranny So anyone that questions or stands against certain things that the transgender community advocates for is “allowing evil”?,1
1520876313162117120,"@Jodyscott31Jody It’s the self-loathing, repressed homosexuality for me. These are the same people trying to limit rights for members of the LGBTQ+ community.",1
1520876332111962112,"@Bundgaard1337 @MichelleLKascha @TheElliotPage If someone isn't harming someone else because their black, gay etc. They're allowed to have their opinion. Sorry that hurts your fragile sense of being but nobody has to be ok with your lifestyle.",1
1520876339510734848,"@TomFitton This man wakes up every day and tells himself that he’s a woman and he wants your children to wake up with the same confusion. We’re not doing “transgender” people any favors by letting them play dress up. My daughter is a girl. You, Rachel Levine, are a man. 🤷🏻‍♂️",0
1520876425649262593,"LRT: I study linguistics. SPECIFICALLY this. Transcriptive sociolinguistics and psycholinguistics of language use regarding marginalized communities. Slurs have a specific function in society and language. ""Gay"" was used as a derisive. It wasn't a slur. They're different things.",1
1520876559879520259,"@Undoomed Welcome to being a straight white guy. We need you to do literally everything and give all the credit to harelipped, transgender, albino, philipino midgets because they are so stunning and brave.",0
1520876562232578048,@PeakMojo @TheMinistryOfT7 @washingtonpost So you would be a transgender today if your parents had chosen you to be?  And how deranged do you have to be to believe parents want their kids to be transgender…,0
1520876564484919300,"i really wish there would be more representation of the lgbt+ community. especially in cinemas, it's so rare to see queer movies at the cinema",1
1520876576342257668,"@kyrstensinema .@Trevornoah: ""I'm not doing this just for the attention, alright? I'm a comedian, not Kyrsten Sinema. Give it up for Kyrsten Sinema. Who'd ever thought we'd see the day in American politics when a senator could be openly bisexual, but closeted Republican, huh? That's progress.""",0
1520876579844468736,@tranzego they just don’t wanna admit it like okay if dick is so straight why are all his pride covers like that and why does he canonically defend gay ppl against homophobia ? Jason has a streak in his hair so yeah we know,1
1520876593790521355,"@AlienDragQueen_ @heartsalty @StanEndhawks If you're talking only about real ppl, yes. Ppl online saying ""Sam Smith uwu gay baby"" is threading into homophobia and fetishization.

Assumed cishets consuming only gay porn is not gross or weird or fetishizing. As long as they don't treat real ppl badly, it doesn't matter.",1
1520876611452690432,"@davidsonsdavid @UkrWarReport Your talk is so fascist...
Try to alternate word Russian with gay or black or jew...
And twitter is ok with this hate speech?!",0
1520876622198546432,@elena_SF_CA @ErrolWebber @elonmusk So are you saying it’s just like the bill in Florida which protects parents and children. It doesn’t say anything about “don’t say gay.”  That’s the libs trying to gaslight.,0
1520876628531941376,@DidHeartstopper My favourite scene is when Darcy and Tara kiss while everyone dances around them. The normalisation of LGBT+ especially lesbians made me smile so much,1
1520876672668610562,@AJBondway @RalphWOlly @MailOnline @Conservatives @nadhimzahawi Bringing all these Muslims into our country really is enriching isn’t it - here they’re promoting the murder of gay people.  How charming.,0
1520876673834573825,"@ragipsoylu Hungary turned into a fascist country. Orban uses fear of LGBT and muslims, while neither poses a threat to Hungary at all. Then grumpy old people vote for him and destroy the younger generations. Every country seems to have this problem, maybe younger votes should count more.",0
1520876675969527808,"@Susan_Larson_TN @ConceptualJames how many lgbtq people support parental rights ?  —.  yeah, thought so.   you all know what better for my children.",0
1520876697263886336,@DeadByBHVR OH Pride is next month so instead of ACTUAL representation you chose to decieve. Cool. Glad this game is garbage. LGBT representation matters and this ain't it.,1
1520876716331175937,The fact that it’s also the anniversary of my gay awakening vocaloid song makes me giddy,1
1520876718902456321,@issawomanista They are talking about the laws etc. That accommodates the LGBTQ+ in that area. I emailed the property managers to get more info on it. Hopefully I get a response.,1
1520876721892900865,"@scrowder Do these woke parents who say their child is transgender ever consider that they might be gay, with some envy of the opposite sex. There's plenty of gays who achieve happiness without altering their anatomy. Just accept who you are.",1
1520876722328985600,"@PenelopeBaby2 people need to respect how others present themselves and identify.. If we say we are gay, bi, straight, male, female, whatever! That's for US to decide! Not anyone else place... Stay in your lane!",1
1520876743854338048,@ThemBeforeUs @drdrew @Andy Curious to know if you would be this defensive about a lesbian couple using a sperm donor to have a children? Or if it solidifies you being homophobic?,1
1520876782945251331,"@Scarlets_Priv Idk the best thing to say, cause I got lucky, being born in one of the safest countries for lgbt kids, and with supportive facile and friends, but if there’s someone you want to say or tell someone I’m here if you want, I know it’s hard :/",1
1520876805909094402,Disney Exec Who Helped Craft Company’s Response to Florida’s Parental Rights Law Quits After Just 3 Months -Let us hope more are to come?Disney was set up by WALT for kids and families not for sexual preferences? Fla BILL no way suggested anti any GAY?Go enjoy your own sex lives.,1
1520876807892787201,"Old Soviet guard on Twitter is begging us not to call anything ""stupid"". Someone called child grooming ""defending LGBT kids"", called all conservatives neo-Nazis. I doubt HIS Tweet was deemed ""harmful or offensive""? Among other things, it was stupid. #freespeech #RedWave2022",1
1520876810250031105,"&gt; GAY DOWNLOAD FREE
&gt; GAY OPEN SOURCE
&gt; GAY DRIVER INSTALL
&gt; CHECK IF SYSTEM GAY",0
1520876813756600322,@motherkarina that movie is gay. i havent watched it in like 10 years but it is gay.,0
1520876816432603137,@killinganya HOW ARE YOU BULLYING ME AND THEN CALLING ME CUTE I SWEAR GAY PEOPLE,0
1520876819838160902,Famous Dave's Wok Spicy Ravioli is Gonna Make You Gay!,0
1520876821281222658,@KttlbellWarrior So you're denying the Holocaust included LGBTQ+ people?,1
1520876825987145731,"@JustAMomNamedMP I'm saying no for fabulously gay reasons, but my husband is 10 years older than I am.",1
1520876826096242695,@L3G10NAN0N @BadFknBoy1114 @Lgbfjb2Tim @Murder_Fancier @StaceytheGhost @TheOnlyJohnGalt @carsonkrow Hate for gay people - hate for women - vulgar and rage 🤣🤣🤣🤣🤣 yea I’m calling for receipts 🧾 on that all 3 them you need to explain  the assumption that I can’t get laid - this should be good,1
1520876829762019328,"Bro, you've gotta be fucking kidding me... bases loaded you need one out to preserve a -1.5 run line..... and you hit a guy then end the game no problem... I've gotta be gay",1
1520876840054796288,@ScipioApucanus Believe it. Somehow even women who like women tend to have kids before they go lesbian,0
1520876846350585857,"@RepStefanik So  you and the GOP want to remove math books, ban and burn “certain” books that YOU think shouldn’t be in schools , can’t say gay, and want to decide what can  be taught in schools ? So you only want “free speech” that YOU agree with ?!! So you’re a communist right ??🤷‍♂️",1
1520876848472862721,Gay dms,1
1520876848971931648,no bc tech is so??? handsome??? and pretty???? and cute???? screams in gay crisis,1
1520876850490318857,GAY PEOPLE!! GAY PEOPLE ON TV!!!,1
1520876853006901250,@bsdsystemtbh why did he make chuuya look so attractive while crowing like .. lgbt behavior he would never kill him,0
1520876853644324864,good morning gay people i hate you,0
1520876856626581505,@FatherRichard3 @RonFilipkowski Did you even read the bill? Nothing in there says don’t say gay. This is to stop these demented democrats having teachers show kindergarteners and up how to give blow jobs and anal sex for the love of God,0
1520876858111401984,@butchlesbianotd Isn’t Shizuku Bisexual?,1
1520876860997251072,"your gay lol, i gay",1
1520876863329120258,@quiaferrer Cause men are gay fr,0
1520876864264364039,send cock. i’m a gay boy 18+ #dickrates #cockrates #gay #bi #wankchat #daddy #dmme #porn #sexting #slut #dick #cock #ass #cum #gaymale #nsfw #nsfwtwitter #jerkoff #nudes #dickpic #harddick #horny #femboy #bigcock #cumtribute #bottom #gayrate,1
1520876866273480705,i just unintentionally bought three crop tops the colors of the lesbian flag,1
1520876870417408006,"@LibraryofLewd @yungbernasty I’ll also didn’t assume anything was racist. I said other races, exclusively yt women in my experience, misuse AAVE. Specifically the phrase, “pick me.” I’d like to know where the drag took place..ppl disagreeing?? Or you’re misusing gay black slang now too",1
1520876872825020417,"@shelomithneol @Ariesfirebomb Current white gay media deals w/ coming out if one’s family is conservative, homophobic or religious. But it’s mostly about privileged gay subjects such as love, AIDS in the 80’s, adoption, hustling in the 70’s and modern gay marriage etc.",1
1520876873814667265,@moonmistblue at that price!? pride month is an excuse to steal gay people money,0
1520876881964322822,GUYS osrry i love this lesbian movie like its soooo nice seeing lesbian mcs this is crazy,0
1520876883356774400,mad men subplot about a gay guy pining for an oblivious straight guy: uh-oh,0
1520876892991143937,"I found out later in life that it runs in my family.  We don't fully understand why some people are LGBT, but they just are.  Trans people certainly don't choose to have gender dysphoria.  They just want to look in the mirror and not feel trapped in the wrong body.",1
1520876896355028993,charlie needs to kick this closeted gay immediately cause wtfff baby hes an asshole STAND UP,0
1520876898133368838,"eid mubarak and happy ending of muslim hungry month to all my muslim moots!! 🥳 may this eid be full of love, happiness and lots of delicious food 😭 i hope u can all celebrate it with ur loved ones and i wanna give a special appreciation to anyone, especially my lgbt+ friends",1
1520876899353907201,wooyoung is like I need to perform gay acts on stage with men every morning in the mirror too himself,0
1520876900935163910,"@JDSD78431237 @ianbremmer @gsdebinski @gzeromedia War on women + lgbt is a fact, not a bullshit.",1
1520876902503780352,people who are inastellaric and gay are so cool!,1
1520876902512316422,"@ConceptualJames Isn't that the problem with identity politics?
All LGBTQ people are good!",1
1520876909076402176,"Its funny how women will take the word of their gay friend on how yaoi makes them uncomfortable but dismiss the voices of men who have told them that yaoi is fun to read and filled with representation as well, your friend feeling fetishized does not mean the rest of us do.",0
1520876910540111874,"there are PLENTY of BL w/ proper rep, if YOU decide to focus on the ones that explore dark topics and unhealthy relationships that is no ones fault but your own. do not speak on behalf of gay men bc we are not a monolith. My opinion doesnt represent everyone else and vice versa.",1
1520876910934470656,@nympsford @SisterRose_ @Spideythefifth So you’re not a gay man?,0
1520876915254599683,ppl think listening to female artists is gay nigga stfu and play some Rihanna,1
1520876916181696512,@greykelvin3 @AmericanGidget @libsoftiktok @browardschools The genetic part of their gender has not changed. Therefore they are not transgender.,1
1520876916399648779,@owlmom707 @ComBramnto (the lesbian puddle is what the girls all call me),1
1520876920149315587,"@atRachelGilmore Of course you work for global news. The same place which color edited a video of Joe rogan to make him look sicker than he really was.
Saudi Arabia doesn’t have women and gay rights so I guess anyone in western world should stop complaining about anything too. What a stupid rock.",1
1520876924326789120,@iiEmiily Gay Spar?,0
1520876928734883840,"@RepStefanik Like book banning?
Like Don't Say Gay?
U pathetic kunt",1
1520876929183719424,"My mom: *trying to figure out why her unmarried sister hates men and enjoys the company of women*

Me: “she’s a lesbian I thought we all knew that already?”

My mom: *denying it*

My dad and brother simultaneously: “that makes sense”",0
1520876932858003460,"niggas use missionary as an excuse 2 twerk, gay asf",0
1520876933122306051,@RepStefanik Then stop censoring gay people,1
1520876942731489282,"Personally, I don’t think there’s anything wrong with being gay, lesbian or bisexual. That’s the way people are born and they can’t change it. I will never have an issue with that so long as you put your Black Americanness first. 🇺🇸 You were Black before you were LGBT.",0
1520876956258115585,@jessicadmj I'm reading a book on recent Irish history and it's hard to overestimate out regressive Irish Catholicism was until recently. Recent referenda have overturned an abortion ban (66-33% (2018) (a 1983 Constitutional ban was OKed w/ 67% for) and OKed gay marriage (62-38% (2015)).,1
1520876956476223491,"G☭P Says Bugs Bunny makes kids gay! I can play this game
I'm ah gonna tell the Guido's in every little Italy in the USA
That the G☭P Says bad stuff about Italians Momma's",0
1520876964256661505,"The @gop are passing incest bill, after incest bill, after rape is acceptable bill, after abortion ban bill, after anti-lgbtq bill after anti-poc bill and my brain can't keep up",0
1520876968668979200,@williamlegate Wait till they find out Republican fundies HATE HATE HATE incest AND gay people lol,0
1520876970623569923,"i know a girl group hiatus (i’m calling it this idc) is a rite of passage for every gay but this one HURTS. i truly thought it’d never happen with them. 

i do appreciate them being very forward and honest about everything.",0
1520876973052121089,@NumberOneFred It doesn’t make you gay but it does prove that you are,0
1520876973194682370,@yuujikoos He dresses like a cross between a vampire and a pirate which are gay by default,0
1520876973211668481,@hrrysgreysuit He is completely mental or gay or both and he doesn’t know how to act. Awks! 😬 #PrinceHarry #megxit,0
1520876991033094146,@Dajuanandonly @ShmickBackup @MalambaPug @BetteMidler I am referring to those running the LGBTQ organization. Maybe my phrasing was wrong. I am not saying your stepdaughter is hateful. I am not saying gay people in general. I am speaking of the LGBTQ organization.,1
1520876999950192643,"@VerboseKate I tell my friends that I grew up with that I love them, Because I do. Life is too short and I’m too old to give a fk if someone thinks I’m gay for doing that.",0
1520877002428977154,@SilverPearlJin Fun fact vampires drink blood because of its life fluod potency thing (I dont remember) but actually semen has MORE so dracula should have been gay but Stoker was only using vampires as a metaphor for feminism and the new woman so obviously he cant make them gay,1
1520877010775511040,@JamilliaReign @DanniBrener Exactly. And being gay is a reality around the world. It's not a modern western ideology being pushed on our kids. I hate that they're being grouped together.,1
1520877013229137920,"@To_Godly_59 @RavagingAngel @DeadByBHVR You can still have a rainbow and have it not be gay, if people try to call you gay for that then theyre just fragile",1
1520877019260760068,@RepStefanik Yes because Don't Say Gay is so American. You f*cking hypocrites only want free speech when it helps you. You're all POS!!!,0
1520877019625660421,"I have been working on this project for a while now,if you want real  relationship without  sex .#Date your sister.unless you are a gay.
    #girls do you have anything to say?",0
1520877020535611392,"@RepStefanik Then all the Republican book banning, ""don't say gay,"" cancel culture is bad but cancel wokeism and Mickey Mouse are totally communists.",0
1520877025283694604,I would say the same about gay in the family but my lesbian cousin is an asshole and cut contact with everyone just because she could,0
1520877032820912134,What the actual fuck is transgender???,0
1520877034502860808,i’m about to tweet something gay,1
1520877034871926788,"@BetteMidler So, no meme with Muslims pushing gay people off buildings? Somebody is a Christaphobe.",0
1520877036717285376,"@anarchoenby77 I thought the term ""queer"" was a word used to insult gay people? I could also swear the real meaning of the word ""queer"" means strange so why would you want to call someone that? I also have no idea what cishet means",1
1520877038302810119,need gay eddie soon or i’m going to have to do something drastic,1
1520877039863087105,@christina7175 @tiredmommy1010 @IMBOONSKI @Timcast People being gay and trans is part of the human experience,1
1520877043918979073,@EvSemicolon @BadWritingTakes 1.“We don’t know if 99% were gay men Bevause queer terminology” and THERE WE GO. Appropriating gay history and trauma with your “we don’t know what they identified as” as if being gay is some sort of social identity.,1
1520877044011253762,@lesgiri_ ss com a autora de it's okay to be gay,1
1520877046859186178,"@Grog_ng @jessflopped This implies that gay people aren’t men, jsyk. @Nashville226 is this bars or what.?",1
1520877058640932867,"Anything I wear, you meddle! I made friends, you meddle! I like someone, you meddle! Why is it that when I was bullied for being gay you didn't meddle at all?! Where were you then? Weren't you just ashamed of me? Trying to avoid me all along?",1
1520877059177959431,"@inherentsubtext on the level of *production* male artists still dominate media about queer ppl

""im interested in seeing more gender parity in lgbt ya fiction"" and ""im over lgbt fiction written by women (if it's not about Women's Concerns)"" are two vastly different statements in my opinion",1
1520877065121107968,"@paurny @sxmberus @DeadByBHVR No, people are not born gay they become gay",1
1520877073958678529,"@C4PSHypixel @irotheloser @GebhiGebhu you stupid? i ask you why being gay is good , you tell me because it makes gay people happier?
they should change themselves and as i said its wrong cause its against nature , morals , every religion
if you say its ok then you are against religions so you are prob gonna be",0
1520877075598831616,@euCelso @adamtotscomix Only reason I didn't vote for that is bc I have yet to come across a gay queer eye Stan. It's always the cishet couples I see hyping that show up.,0
1520877085157470209,@JasonLG1979 @woostiii @JoshuaW59051249 @clacke @fozmeadows Being gay AND TRANS hasn’t had the same stigma for a long time. It could be that though. It could also be the fact from age 5 they are taught that they might have the wrong body. If It is that can you imagine the fallout?,1
1520877089393500160,@Boxing_FOF @terencecrawford @ErrolSpenceJr How is that gay porn. Just dudes being dudes,1
1520877091083988993,"@Pareidoliac I mean fuck it, as a non-binary person, for $200 a week a pledge to never engage in homosexual sexual contact.

I’d say a bit of passive income is worth never making the, “Any attraction to me is a little bit gay,” joke again. Ain’t nobody like me, so it’s all heterosexual.",0
1520877091834658818,"@prettyven0mm_ @dontdial9 Well I wanna hear the gay judgement. Share with the class, Z",0
1520877092191281152,"⚠️ Reminder ⚠️

This is a Profiction / Profantasy 🌈🏰 account.
This is an LGBTQ+ safe account
I support all identities (even contradictory) made in good faith 
Aromantics and Asexuals are VALID ASF

I hate p×dos and z××s with a burning passion 
I block antis 🚫🐜 and minors 🔞",1
1520877094464487424,@eddieswrlddd I’m gay,1
1520877096393867264,@themusicitmakes i said lavender cause i recently learned tbat lavender is a gay symbol lol,1
1520877102979076097,@hoodrisotto GAY ASS NIGGA,0
1520877103817932803,I really be treating being a short gay man as a personality trait purrrr 😌,1
1520877107664072708,@guyverhofstadt Gay Guy - Putin likes you,0
1520877113921789952,"Ok what did bigot #KirkCameron say again? Let me guess… God blah blah, gay people blah blah… #fakechristian striking again!",0
1520877115163435009,so long gay bowser,0
1520877117818478592,@TJLakers01 I support gay marriage if both chicks are hot.,0
1520877120179871748,@SilverPearlJin Yes but he isnt gay so it cancels out like Bidmas,0
1520877123182858240,@JadesViolett he's a bisexual ofc not,0
1520877124466487296,@codysoyeah Bugs Bunny isn't gay,1
1520877125774893056,‘what is a nonbinary lesbian’ ‘how do you know if youre nonbinary’ ‘gc2b’ (harrows google search history),1
1520877130170523648,god gives me lgbtq vibes,0
1520877134633390088,@KalebSmith19 Kaleb!! There’s a show on Netflix called heartstopper that has actual bisexual orientation!!!,1
1520877142137094149,@moody_lesbian @UnusualYikes @holykiy0 Good question,1
1520877144611581953,starting to believe bakura is gay.,1
1520877151033114626,@LubbaSMG2 there's gay sex after death too,1
1520877154233430016,My xfinity router flashing so many colors you'd think it's a gay pride router,1
1520877158276767744,@CityNewsTO The gay agenda is always on isn’t it?,1
1520877158977187841,@C4PSHypixel @irotheloser @GebhiGebhu an atheist which is more stupid than being gay,0
1520877161183420424,@DeadByBHVR Now make bi Nea and lesbian Yui canon,1
1520877163322388481,"@WalkerBragman So you missed the Democratic Party &amp; Biden’s unwavering support for unions, middle &amp; working class, trans people (especially kids), minorities &amp; ensuring their voting rights, LGBTQ rights, women’s reproductive rights, existence &amp; threat of climate change &amp; the need to combat 1/",1
1520877164387868674,"@Sinister_Donnie I’m thinking,”Yes.” Similar to Nicki Minaj and little Kim before her, mix in Whitney and Patti, the biggest heroes for gay boys/men have always been women. That they map their relationship roles after the lyrics and lives of women is not surprising.",1
1520877171815993344,I’m a horny teen femboy that wants to be dominated. I’ll do whatever you say DM me #nudes #twink #sissy #feet #ass #cock #dick #gay #jailbait #teen #horny #degrade #nolimits #cuckold,0
1520877174999367681,@oliviaknippling @austinchanning Still standing with UMC after their general conference put in policy against against LGBT people?,1
1520877176056422401,@grandmagrit So that’s funny? Sounds like insulting LGBTQ ….🤷🫥,1
1520877176610078721,acho im so gay for this bitch wooow,1
1520877182171635712,"@wacksabbath what sources would you recommend to learn more about lgbt history, especially during this era?",1
1520877183849353218,@waytoohaught that’s just gay indeed.,0
1520877184788930560,"@SojiroTenken @theotherswanson @Shjade @KittenBurglar @ideomachy @waitbutwhy You can’t answer the question, can you?  How do gay rights impact your life?   What am I lying about?",0
1520877186798043136,@Hoodhippiie @Ehyour1 @mizstersister @tnowop @flavoredasian @Prk30Negotiator @DeeBlockDavo you really out here putting the L in LGBTQ.💀💀,0
1520877192657387520,@ConklesToTheMax @vampyrKnife Gay is an umbrella term however There is now a term that seperates gay men from other sexualities and its called vincian which gets its name from Leonardo da Vinci. Lesbian came from sapho of lesbo who was a gay women who wrote lesbian poetry.,1
1520877193869541384,"@TwinTurboElisa Girl are wonderful, lesbian will dominate the world (after sti and weebs",1
1520877194100502528,goodnight little gay people in my phone,0
1520877198554681353,@EndTrumpsLies @Brent_Johnson14 @Bored_Insomniac @RemakingManhood @jesberger_jim @GeorgeTakei Literally none of us have exclaimed hate for gay people... not teaching sex to CHILDREN =/= hating gay people. Glad to see leftist still using nazi tactics of dehumanizing and belittling people they dont like.,1
1520877221929373696,@SZADIAMOND ? UR GAY TOO,0
1520877222860664834,"@ConceptualJames It is concerning seeing more discussion and normalization of pedophiles in the LGBT community. Even the term ""Minor Attracted Persons"" is concerning. I would hope that this is a hill we can all die on 'don't have sex with children'",1
1520877225230299136,"@NavyChief77 @Enby896 @May_Day_Baby @SvizraLion @mithaldu @AnarchoCorvidae lol

It's pretty clear that your objection to The Trevor Project isn't rooted in an actual concern for LGBT kids' well-being. It's a culture war animus because you're opposed to the growing acceptance of LGBT people.",1
1520877233975476225,@benshapiro Apparently it’s cool to be trans or gay these days. It gets you special treatment!,1
1520877240262795264,i am down bad.. literally so gay,0
1520877241214844930,@TomFitton a TRANSGENDER prisoner in a women's prison got a female prisoner pregnant in California women's prison.,0
